Source,CorrID,Target,WorkID,Overallcount,Type,Label,Weight
"Richard Beer-Hofmann","10863","Man schreibt uns aus Gmunden","40006","1","Directed","Richard Beer-Hofmann–Man schreibt uns aus Gmunden","1"
"Richard Beer-Hofmann","10863","Ein Märchen","40039","3","Directed","Richard Beer-Hofmann–Ein Märchen","1"
"Richard Beer-Hofmann","10863","Die Zukunft","40042","8","Directed","Richard Beer-Hofmann–Die Zukunft","1"
"Richard Beer-Hofmann","10863","Gefallene Engel. Volkstück in drei Aufzügen","40142","1","Directed","Richard Beer-Hofmann–Gefallene Engel. Volkstück in drei Aufzügen","1"
"Richard Beer-Hofmann","10863","Bleisoldaten. Novellette","40168","1","Directed","Richard Beer-Hofmann–Bleisoldaten. Novellette","1"
"Richard Beer-Hofmann","10863","Meyers Reisebücher","40219","1","Directed","Richard Beer-Hofmann–Meyers Reisebücher","1"
"Richard Beer-Hofmann","10863","Wiener Rundschau","40624","1","Directed","Richard Beer-Hofmann–Wiener Rundschau","1"
"Richard Beer-Hofmann","10863","Mourir. Roman","40662","10","Directed","Richard Beer-Hofmann–Mourir. Roman","1"
"Richard Beer-Hofmann","10863","Madame Mongodin","40841","1","Directed","Richard Beer-Hofmann–Madame Mongodin","1"
"Richard Beer-Hofmann","10863","Die Welt in der man sich langweilt","40910","1","Directed","Richard Beer-Hofmann–Die Welt in der man sich langweilt","1"
"Richard Beer-Hofmann","10863","Magazin für die Literatur des Auslandes","40968","6","Directed","Richard Beer-Hofmann–Magazin für die Literatur des Auslandes","1"
"Richard Beer-Hofmann","10863","Deutsche Dichtung","41113","1","Directed","Richard Beer-Hofmann–Deutsche Dichtung","1"
"Richard Beer-Hofmann","10863","Aspasia","41121","2","Directed","Richard Beer-Hofmann–Aspasia","1"
"Richard Beer-Hofmann","10863","Das Buch Hiob. Schauspiel in einem Akt","41206","1","Directed","Richard Beer-Hofmann–Das Buch Hiob. Schauspiel in einem Akt","1"
"Richard Beer-Hofmann","10863","La Martire","41215","1","Directed","Richard Beer-Hofmann–La Martire","1"
"Richard Beer-Hofmann","10863","I Medici","41217","1","Directed","Richard Beer-Hofmann–I Medici","1"
